Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
10548,0.57,Ideal,G,VVS2,60.7,55.0,5.36,5.34,3.25,2206
24442,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,8977
7079,0.32,Premium,H,SI1,62.6,55.0,4.38,4.37,2.74,591
2163,0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,802
13658,0.7,Good,D,VS1,60.4,62.0,5.73,5.76,3.47,3463
4402,0.41,Ideal,D,VS2,61.5,57.0,4.79,4.77,2.94,1076
23734,0.34,Ideal,D,I1,61.4,55.0,4.5,4.52,2.77,413
24381,0.56,Ideal,G,VVS1,62.0,56.0,5.28,5.3,3.28,2202
11583,0.7,Ideal,H,VS2,61.4,56.0,5.72,5.75,3.52,2733
6581,0.31,Ideal,E,IF,62.5,56.0,4.34,4.37,2.72,1214
7858,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,895
10263,0.4,Premium,G,VS1,60.3,59.0,4.8,4.76,2.88,1125
10374,0.31,Ideal,E,VVS2,61.1,56.0,4.38,4.39,2.68,864
6408,0.31,Very Good,E,SI1,63.1,57.0,4.35,4.3,2.73,698
3187,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1581
17790,0.81,Very Good,F,VS1,62.7,56.0,5.92,5.98,3.73,3689
138,0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,4156
16315,0.91,Very Good,F,SI1,62.2,57.0,6.19,6.25,3.87,4108
11162,0.9,Good,I,VS2,62.4,65.0,6.12,6.09,3.81,3107
24975,1.03,Very Good,F,VVS2,61.5,55.0,6.48,6.57,4.01,8998
11817,0.31,Very Good,F,VS1,59.7,55.0,4.42,4.46,2.65,679
3965,0.71,Very Good,H,VS2,59.2,63.0,5.81,5.85,3.45,2428
5372,0.33,Premium,F,VS2,62.1,59.0,4.44,4.39,2.74,854
15895,0.5,Very Good,D,VS2,61.1,58.0,5.07,5.11,3.11,1646
5708,0.91,Very Good,G,SI2,62.8,59.0,6.09,6.14,3.84,3006
6822,0.73,Ideal,H,SI2,61.6,57.0,5.79,5.81,3.57,2260
3428,1.51,Premium,D,SI1,62.5,60.0,7.27,7.23,4.54,11760
7744,0.33,Premium,H,VVS2,61.6,58.0,4.42,4.45,2.73,666
19981,0.4,Ideal,G,VVS1,,57.0,4.75,4.76,2.93,1123
12414,0.59,Very Good,I,VS2,63.4,56.0,5.37,5.33,3.39,1391
4596,1.05,Premium,D,SI1,58.6,60.0,6.73,6.66,3.92,5821
18231,0.42,Very Good,D,SI1,63.3,58.0,4.75,4.73,3.0,942
5222,1.0,Good,D,SI1,60.4,64.0,6.39,6.3,3.83,5096
26105,0.32,Premium,G,VS1,62.1,55.0,4.44,4.41,2.75,828
795,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1749
22834,1.5,Very Good,H,VS2,61.6,55.0,7.37,7.43,4.56,10558
3577,1.08,Ideal,G,VS2,62.5,56.0,6.57,6.54,4.1,6530
14752,2.05,Good,G,SI2,63.7,61.0,7.99,8.03,5.1,16148
1852,0.34,Ideal,E,SI1,60.4,57.0,4.53,4.55,2.74,723
9195,0.34,Ideal,H,VS2,60.4,57.0,4.54,4.57,2.75,555
916,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,680
7013,0.73,Very Good,F,SI2,58.0,61.0,5.94,5.99,3.46,2485
5820,0.3,Ideal,H,VS1,62.9,57.0,4.29,4.26,2.69,675
19474,0.3,Very Good,D,SI1,58.8,63.0,4.32,4.35,2.55,479
10500,0.53,Very Good,D,SI1,60.9,59.0,5.18,5.2,3.16,1415
11233,1.12,Ideal,G,VS2,62.0,56.0,6.64,6.69,4.13,6652
15244,0.46,Ideal,F,SI1,62.5,56.0,4.92,4.94,3.08,953
14531,0.38,Ideal,F,VVS2,62.7,56.0,4.61,4.64,2.9,1033
19657,0.52,Ideal,D,VS2,61.0,57.0,5.18,5.21,3.17,1774
4133,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,850
23496,1.1,Ideal,H,VS1,61.7,56.0,6.61,6.65,4.09,6630
19631,1.21,Premium,I,VS2,62.2,59.0,6.79,6.85,4.24,5502
10723,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,722
11867,1.02,Premium,F,SI2,60.0,60.0,6.57,6.53,3.93,4284
15931,0.23,Very Good,E,VVS2,61.5,59.0,3.95,3.98,2.44,530
208,1.24,Ideal,G,VS2,62.0,57.0,6.87,6.84,4.25,9188
13201,0.36,Ideal,D,SI1,61.5,56.0,4.56,4.64,2.83,663
18608,1.72,Very Good,D,SI2,63.4,62.0,7.59,7.53,4.79,12360
23860,1.7,Premium,I,SI2,61.7,56.0,7.66,7.57,4.7,7140
3920,0.82,Ideal,I,SI1,61.8,55.0,6.0,6.03,3.72,2959
3586,1.03,Good,H,SI2,63.8,63.0,6.36,6.3,4.04,5768
1521,0.51,Very Good,E,SI1,62.9,57.0,5.06,5.11,3.2,1304
7057,0.4,Fair,F,SI1,64.7,58.0,4.67,4.63,3.01,857
19182,1.03,Ideal,H,SI1,59.8,57.0,6.64,6.57,3.95,5018
13028,0.81,Very Good,E,SI2,63.7,57.0,5.86,5.94,3.76,2735
25640,2.02,Very Good,H,SI1,63.4,60.0,7.96,8.04,5.07,17672
2543,0.26,Premium,E,VVS1,61.8,58.0,4.14,4.11,2.55,769
12530,1.01,Very Good,D,SI2,63.4,57.0,6.4,6.31,4.03,4472
7840,1.01,Premium,H,VS2,,62.0,6.45,6.37,3.97,4559
13373,0.25,Very Good,E,VVS2,59.8,59.0,4.07,4.09,2.44,575
21612,0.3,Premium,H,VS1,60.4,61.0,4.31,4.27,2.59,675
23260,2.11,Ideal,I,VS2,62.2,55.0,8.2,8.26,5.12,17712
5392,0.43,Ideal,G,IF,62.5,54.0,4.83,4.86,3.03,1318
1088,2.29,Premium,H,VS2,61.6,60.0,8.45,8.43,5.2,17539
26381,0.53,Ideal,D,VS2,61.4,56.0,5.21,5.18,3.19,1783
17692,0.39,Very Good,G,VS1,62.4,57.0,4.62,4.68,2.9,855
20755,0.72,Ideal,E,SI1,61.0,57.0,5.77,5.8,3.53,3012
9580,0.42,Premium,G,VS1,60.5,59.0,4.79,4.83,2.91,921
19810,1.05,Ideal,I,VS2,62.2,56.0,6.52,6.5,4.05,3428
21184,1.25,Good,J,SI1,63.6,57.0,6.86,6.81,4.35,5110
22248,0.54,Premium,G,SI2,61.4,59.0,5.24,5.21,3.21,1195
16944,1.2,Ideal,G,VS2,59.9,61.0,6.85,6.88,4.11,8321
7973,1.0,Good,E,VVS2,64.1,57.0,6.32,6.29,4.04,7692
12794,1.02,Premium,H,SI2,58.3,59.0,6.61,6.57,3.84,3313
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
19913,1.28,Premium,H,SI2,61.9,56.0,7.02,6.94,4.32,5949
6960,0.31,Ideal,G,VS2,62.1,54.0,4.34,4.36,2.7,511
2652,0.41,Premium,G,VS1,62.1,60.0,4.72,4.78,2.95,899
19351,0.41,Very Good,D,SI1,63.0,59.0,4.73,4.76,2.99,838
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
13229,0.4,Very Good,H,VS2,59.1,61.0,4.81,4.84,2.85,737
11332,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2196
23978,0.34,Premium,I,VVS2,61.5,60.0,4.45,4.49,2.75,596
26318,0.71,Very Good,I,VS1,62.3,60.0,5.69,5.73,3.56,2326
19363,0.58,Ideal,G,SI2,61.5,55.0,5.38,5.42,3.32,1276
4503,0.36,Ideal,E,VS2,60.7,56.0,4.63,4.65,2.82,738
7504,0.39,Very Good,J,VVS1,57.8,59.0,4.85,4.9,2.82,767
21752,1.13,Ideal,H,SI1,62.3,56.0,6.69,6.66,4.16,5483
14715,0.73,Fair,E,VVS2,57.4,59.0,5.99,5.95,3.43,3813
25206,1.05,Very Good,I,VS2,62.4,59.0,6.48,6.51,4.05,4975
25400,0.41,Ideal,D,SI1,61.0,57.0,4.8,4.78,2.92,1015
8646,0.72,Ideal,F,SI1,62.0,55.0,5.76,5.79,3.58,2737
5613,0.71,Good,F,VS2,63.0,59.0,5.59,5.65,3.54,2320
2354,1.07,Ideal,G,VS2,61.6,57.0,6.55,6.61,4.05,7577
15045,0.9,Very Good,F,SI1,59.8,54.0,6.25,6.32,3.76,4054
13609,0.7,Very Good,H,SI2,63.4,55.0,5.59,5.64,3.56,2094
11861,0.41,Ideal,E,VVS2,62.0,55.0,4.73,4.79,2.95,918
3056,1.37,Very Good,I,SI2,63.0,57.0,6.98,7.05,4.42,5584
6209,0.32,Ideal,F,VS2,61.6,55.0,4.43,4.4,2.72,828
17774,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,610
19562,1.01,Very Good,H,VS2,62.2,56.0,6.35,6.44,3.98,4821
5827,0.36,Ideal,E,SI1,61.9,56.0,4.53,4.58,2.82,631
5568,1.01,Ideal,E,SI2,62.2,55.0,6.4,6.43,3.99,4984
3546,0.8,Ideal,F,VS1,62.4,55.0,5.92,5.88,3.68,3884
14259,1.21,Premium,H,VS1,61.9,60.0,6.88,6.78,4.23,6607
26718,0.9,Good,I,VS2,63.8,55.0,6.07,6.16,3.9,3303
5894,0.7,Very Good,F,VS2,61.0,59.0,5.69,5.75,3.49,2362
9007,0.56,Ideal,D,VS2,60.9,56.0,5.31,5.36,3.25,1963
22391,0.4,Ideal,F,VS2,61.9,55.0,4.77,4.73,2.94,975
23165,0.4,Ideal,G,VVS1,61.2,56.0,4.75,4.79,2.92,1123
11166,0.34,Premium,G,VVS2,61.4,59.0,4.52,4.47,2.76,995
21943,0.52,Ideal,G,VS2,61.2,56.0,5.16,5.2,3.17,1586
6333,1.02,Very Good,H,SI1,63.2,57.0,6.44,6.38,4.05,4688
16817,0.77,Premium,E,SI2,62.5,60.0,5.84,5.8,3.64,2171
19769,2.08,Very Good,E,SI2,62.4,60.0,8.13,8.15,5.08,18128
6576,1.05,Ideal,H,SI2,61.2,57.0,6.59,6.54,4.02,4410
22211,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97,6479
13298,0.53,Ideal,I,VS1,62.3,56.0,5.19,5.23,3.24,1427
13543,1.32,Very Good,G,SI2,62.9,57.0,6.94,6.98,4.38,6294
2259,2.09,Very Good,H,SI1,61.1,56.0,8.23,8.3,5.05,18392
26466,1.02,Very Good,H,SI1,62.8,58.0,6.37,6.43,4.02,4932
8500,2.04,Premium,H,SI2,62.7,56.0,8.12,8.06,5.07,15760
1179,0.73,Ideal,E,SI1,61.6,57.0,5.81,5.78,3.57,2707
20643,1.51,Premium,G,SI1,62.3,59.0,7.29,7.21,4.52,7577
9262,0.57,Good,F,VS2,60.0,61.0,5.36,5.43,3.24,1680
23948,0.26,Ideal,G,IF,62.2,55.0,4.09,4.13,2.55,605
12738,1.0,Very Good,E,SI1,63.3,57.0,6.3,6.36,4.01,5051
2639,1.01,Premium,E,SI1,61.0,59.0,6.47,6.44,3.94,5749
12503,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,4004
5707,0.7,Ideal,D,VS1,62.0,57.0,5.69,5.76,3.55,3335
17756,0.51,Ideal,D,SI1,60.4,55.0,5.48,5.18,3.16,1687
13042,0.56,Ideal,E,VS2,61.1,57.0,5.37,5.33,3.27,2066
1052,0.75,Ideal,J,VS2,62.3,57.0,5.84,5.81,3.63,2025
842,1.01,Good,G,VS2,63.8,57.0,6.27,6.34,4.02,5279
24694,1.51,Ideal,H,SI1,62.7,56.0,7.32,7.38,4.61,9694
2373,1.17,Premium,F,SI2,62.5,57.0,6.8,6.71,4.22,4259
24758,0.4,Premium,I,VVS1,62.7,59.0,4.67,4.71,2.94,842
14876,0.38,Ideal,E,SI1,62.1,55.0,4.64,4.67,2.89,660
24412,0.33,Ideal,D,VS2,62.8,54.0,4.46,4.43,2.79,1002
2316,0.41,Premium,G,SI1,62.8,58.0,4.74,4.72,2.97,861
6991,1.01,Premium,H,VS2,62.9,60.0,6.33,6.22,3.95,4559
8020,0.83,Good,G,VS2,63.7,60.9,5.84,5.92,3.75,3195
4291,0.56,Ideal,D,VS2,62.2,56.0,5.28,5.26,3.28,1929
21532,0.31,Good,E,SI1,63.1,57.0,4.3,4.35,2.73,544
14931,0.71,Very Good,D,VS2,60.3,62.0,5.69,5.76,3.45,3131
22301,0.75,Premium,E,SI1,59.8,60.0,5.9,5.84,3.51,2360
26280,0.31,Ideal,D,VS2,60.4,56.0,4.42,4.39,2.66,942
26901,1.1,Ideal,F,SI2,60.4,55.0,6.73,6.77,4.08,4809
11280,0.25,Very Good,E,VVS1,61.5,56.0,4.06,4.08,2.5,560
16026,0.5,Very Good,G,VVS2,60.6,66.0,5.06,5.1,3.08,1939
12829,0.34,Premium,F,SI2,63.0,58.0,4.47,4.45,2.81,574
20297,1.5,Very Good,E,SI1,59.3,60.0,7.4,7.5,4.42,12247
6812,0.7,Premium,E,SI1,61.9,60.0,5.67,5.6,3.49,2518
9451,0.41,Ideal,E,VVS2,61.9,56.0,4.78,4.75,2.95,1243
17850,1.0,Premium,E,SI2,,60.0,6.42,6.45,3.94,4620
5666,0.26,Ideal,F,VVS1,62.4,56.0,4.11,4.1,2.56,769
9222,1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34,6502
11223,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,844
18208,1.0,Fair,E,VS2,67.0,54.0,6.23,6.18,4.16,5729
12674,0.25,Premium,F,VS1,61.2,59.0,4.05,4.02,2.47,558
10474,0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
10683,1.01,Very Good,G,SI1,60.6,57.0,6.49,6.52,3.94,4916
17879,1.04,Premium,I,SI1,61.8,60.0,6.51,6.47,4.01,4368
21519,0.55,Ideal,D,VS2,62.3,55.0,5.24,5.29,3.28,1928
25496,1.33,Premium,E,VS1,60.5,58.0,7.15,7.1,4.31,12342
5293,1.22,Premium,I,SI1,62.2,57.0,6.87,6.79,4.25,5466
14582,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3376
6060,1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
1136,0.31,Ideal,D,VS2,59.4,57.0,4.5,4.45,2.66,879
17415,0.3,Very Good,H,VS2,62.7,59.0,4.22,4.27,2.66,473
24439,0.9,Premium,E,SI1,62.2,59.0,6.21,6.16,3.88,4259
10466,1.5,Good,G,SI2,57.9,61.0,7.52,7.48,4.35,6006
20639,0.9,Very Good,I,VS2,59.3,59.0,6.27,6.3,3.73,3992
23718,0.31,Premium,F,IF,61.6,58.0,4.33,4.37,2.68,874
22494,0.39,Premium,D,VS2,61.3,58.0,4.73,4.7,2.89,1024
13746,0.9,Good,G,VS1,63.9,60.0,6.14,6.09,3.91,4401
25485,0.37,Ideal,E,SI1,62.7,54.0,4.6,4.55,2.87,833
245,1.01,Very Good,G,VVS1,61.8,59.0,6.47,6.41,3.98,8373
26905,1.24,Premium,D,VS2,59.3,58.0,7.03,7.09,4.19,9738
18112,1.52,Ideal,H,VS2,62.4,58.0,7.3,7.37,4.58,11272
3738,0.32,Ideal,E,IF,62.3,54.0,4.38,4.41,2.74,1018
5265,0.35,Ideal,G,VS2,61.3,56.0,4.55,4.58,2.8,807
2589,0.75,Good,D,SI1,63.6,58.0,5.77,5.65,3.63,3024
8153,1.11,Premium,H,SI2,62.9,59.0,6.59,6.54,4.13,4662
16029,0.58,Very Good,G,VVS2,59.1,59.6,5.39,5.42,3.19,2021
571,1.0,Very Good,E,VS1,63.0,58.0,6.29,6.38,3.99,7676
23523,1.26,Premium,F,SI2,61.3,58.0,6.99,6.91,4.26,6657
13389,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6766
10208,1.0,Ideal,G,VS1,62.6,56.0,6.39,6.36,3.99,6377
6197,0.55,Premium,F,SI1,60.2,58.0,5.31,5.35,3.21,1410
7861,1.03,Ideal,F,SI1,62.8,56.0,6.38,6.46,4.03,5356
21933,0.3,Ideal,F,VS2,62.1,53.3,4.3,4.32,2.68,601
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
11487,1.51,Fair,G,VS2,58.1,67.0,7.59,7.49,4.38,10553
2834,0.31,Very Good,I,VS2,60.8,60.0,4.37,4.42,2.67,435
3900,1.01,Ideal,G,SI1,61.6,57.0,6.4,6.32,3.92,5273
17262,0.78,Premium,F,SI1,61.5,59.0,5.96,5.88,3.64,2816
10298,1.21,Ideal,E,SI1,62.2,54.1,6.82,6.86,4.26,7231
22528,1.22,Premium,I,VS1,61.1,58.0,6.91,6.84,4.2,6121
13835,1.2,Very Good,J,SI1,61.3,59.0,6.83,6.9,4.21,4891
5202,1.13,Ideal,D,VVS1,61.5,55.0,6.74,6.69,4.13,13968
15243,0.38,Premium,I,VS1,59.9,60.0,4.72,4.66,2.81,898
2431,0.73,Very Good,F,VVS2,61.9,59.0,5.72,5.84,3.58,3442
8806,0.4,Ideal,J,VVS2,62.5,53.0,4.74,4.79,2.98,662
2689,1.13,Ideal,H,I1,62.2,55.0,6.65,6.69,4.15,3678
4541,0.8,Ideal,F,SI1,60.5,57.0,6.02,6.07,3.66,3420
17906,0.9,Very Good,D,SI2,62.5,58.0,6.12,6.16,3.84,3798
1029,0.8,Very Good,J,SI1,61.6,56.0,5.94,5.98,3.67,2224
17709,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,422
738,0.31,Ideal,D,VVS2,60.9,57.0,4.38,4.42,2.68,777
15855,0.9,Very Good,F,VS2,62.7,58.0,6.12,6.19,3.86,5160
8212,0.3,Good,G,VVS2,63.3,57.0,4.23,4.27,2.69,684
22611,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,14428
25767,0.7,Very Good,E,SI1,63.2,61.0,5.61,5.49,3.51,2164
4374,0.28,Very Good,E,VVS1,59.6,59.0,4.3,4.33,2.57,642
21411,1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085
22320,0.3,Ideal,H,VVS1,61.9,55.0,4.32,4.34,2.68,684
4535,0.32,Premium,H,VS2,62.7,58.0,4.35,4.33,2.72,605
6123,0.34,Ideal,G,VS2,62.1,57.0,4.46,4.5,2.78,596
23815,2.32,Fair,H,I1,70.5,55.0,7.93,7.9,5.58,6860
11798,0.9,Premium,E,SI2,62.2,60.0,6.15,6.19,3.84,3662
23385,0.9,Good,G,SI1,63.1,59.0,6.11,6.15,3.87,3734
14968,2.26,Very Good,H,SI2,63.2,58.0,8.38,8.26,5.26,13095
20667,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4241
17151,1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,5624
26202,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,816
8606,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,445
8771,0.91,Good,H,SI1,58.2,59.0,6.36,6.4,3.71,3855
23160,0.31,Ideal,G,VS2,61.4,57.0,4.45,4.35,2.7,698
4294,1.01,Premium,D,SI1,62.3,60.0,6.4,6.35,3.97,5939
15538,0.4,Very Good,E,IF,62.9,58.0,4.68,4.77,2.97,1207
23701,0.32,Ideal,E,VVS2,60.8,57.0,4.42,4.46,2.7,842
8023,0.64,Ideal,F,VS1,61.9,56.8,5.55,5.6,3.45,2222
15440,0.49,Fair,E,VVS2,65.5,58.0,4.91,4.86,3.2,1705
14558,0.3,Ideal,H,SI1,62.2,57.0,4.27,4.31,2.67,450
20088,0.77,Premium,D,VS2,61.8,58.0,5.84,5.81,3.6,3291
24451,0.33,Ideal,E,VS1,61.5,56.0,4.45,4.5,2.75,692
12466,0.71,Ideal,J,SI2,61.3,56.0,5.73,5.78,3.53,1901
11833,0.4,Ideal,G,SI2,61.8,56.0,4.75,4.77,2.94,654
13051,1.03,Ideal,F,VS1,62.1,55.0,6.47,6.5,4.03,8169
20351,1.01,Good,H,SI1,59.5,62.0,6.49,6.55,3.88,5197
2151,1.01,Good,G,VS1,63.2,61.0,6.33,6.35,4.01,6412
2669,0.54,Premium,D,SI1,60.2,62.0,5.31,5.25,3.18,1720
3342,0.32,Ideal,F,VVS1,61.8,56.0,4.45,4.42,2.74,990
12830,1.08,Ideal,G,VS2,62.5,57.0,6.56,6.6,4.11,6561
23422,1.31,Premium,H,VS2,61.4,59.0,7.01,6.96,4.29,7550
5633,0.53,Ideal,D,VS2,60.9,57.0,5.17,5.24,3.17,1783
14368,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,886
3700,1.04,Good,F,VS2,63.7,58.0,6.34,6.43,4.07,6606
18001,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
8597,0.37,Ideal,G,IF,61.2,56.0,4.61,4.64,2.83,1056
14393,1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,4964
9758,0.37,Ideal,G,VS2,61.3,57.0,4.6,4.64,2.83,649
12223,0.41,Ideal,F,VVS1,61.8,55.0,4.78,4.76,2.95,1356
14041,0.43,Premium,D,SI1,62.4,60.0,4.79,4.82,3.0,796
11423,0.31,Premium,G,VS1,62.8,58.0,4.3,4.27,2.69,802
6611,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,10111
10447,0.51,Ideal,G,VS1,61.7,55.0,5.17,5.14,3.18,1781
10520,2.66,Good,H,SI2,63.8,57.0,8.71,8.65,5.54,16239
8852,0.7,Ideal,H,VS1,61.7,57.0,5.66,5.7,3.5,3185
17740,0.25,Very Good,H,VVS2,63.3,54.0,3.98,4.02,2.52,467
746,0.51,Good,H,SI2,63.7,61.0,4.99,4.96,3.17,964
18758,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,443
5003,1.2,Premium,I,SI1,,56.0,6.82,6.76,4.19,4872
16141,0.91,Premium,E,SI1,62.1,58.0,6.18,6.15,3.83,4256
25529,0.91,Very Good,G,VVS2,63.4,58.0,6.1,6.14,3.88,4849
14367,0.52,Ideal,D,SI1,62.4,57.0,5.18,5.14,3.22,1720
20179,0.33,Ideal,G,VVS2,62.3,56.0,4.43,4.47,2.77,713
6134,0.5,Ideal,F,SI1,61.3,56.0,5.13,5.09,3.13,1317
13923,1.1,Ideal,H,VVS2,59.7,58.0,6.76,6.7,4.01,6616
26547,0.71,Premium,G,SI2,59.9,59.0,5.82,5.79,3.48,1808
17876,0.32,Ideal,F,VS2,61.1,57.0,4.44,4.4,2.7,828
16273,1.12,Ideal,G,VS2,60.9,56.0,6.7,6.74,4.09,8189
17684,0.91,Good,I,SI1,64.2,59.0,5.98,6.05,3.86,2676
14070,0.35,Ideal,D,VS2,62.5,55.0,4.5,4.55,2.83,829
20125,0.6,Ideal,G,VS2,62.0,54.0,5.43,5.47,3.38,1861
640,1.11,Good,E,SI2,,60.0,6.76,6.83,3.96,4532
18218,0.43,Premium,F,SI1,62.5,56.0,4.85,4.82,3.02,1016
2586,0.31,Premium,F,VS2,62.9,58.0,4.31,4.27,2.7,802
10449,0.83,Ideal,F,SI1,62.1,55.0,6.0,6.05,3.74,3254
25636,0.57,Premium,G,VS2,,55.0,5.31,5.26,3.31,1728
4250,0.24,Very Good,F,VVS2,60.6,59.0,4.04,4.06,2.45,608
11165,1.51,Ideal,G,VS1,60.6,57.0,7.38,7.48,4.5,14375
5556,1.01,Premium,G,SI1,62.9,61.0,6.35,6.33,3.99,5273
14204,1.52,Premium,G,VS1,61.5,58.0,7.39,7.31,4.52,13207
1019,0.31,Ideal,G,VVS1,62.5,56.0,4.29,4.34,2.69,772
19322,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4672
11726,0.7,Premium,D,VS1,62.5,59.0,5.69,5.64,3.54,3365
16499,0.31,Very Good,H,IF,61.3,55.0,4.37,4.4,2.69,778
16003,1.24,Premium,G,VVS2,59.9,60.0,7.0,6.98,4.19,10388
16538,0.5,Very Good,F,VVS2,61.9,56.0,5.09,5.12,3.16,2003
8649,1.03,Ideal,G,VS1,62.3,56.0,6.5,6.46,4.04,6864
21569,1.31,Premium,J,SI2,59.7,59.0,7.06,7.01,4.2,3697
18864,0.72,Premium,J,VVS1,61.4,61.0,5.77,5.7,3.52,2203
3552,0.62,Premium,F,SI1,61.3,60.0,5.48,5.45,3.35,1633
5256,1.18,Premium,F,VS1,60.7,55.0,6.87,6.8,4.15,9648
15938,0.51,Premium,G,SI2,58.6,59.0,5.3,5.25,3.09,1026
19483,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,680
21342,2.02,Ideal,I,SI2,60.9,60.0,8.08,8.14,4.94,14027
16105,1.51,Very Good,I,VS2,63.1,56.0,7.26,7.32,4.6,8223
12886,0.71,Ideal,D,SI1,61.8,56.0,5.72,5.76,3.54,3502
5253,0.31,Very Good,H,VVS2,61.2,55.0,4.41,4.44,2.7,578
16232,0.7,Ideal,D,VS1,62.9,57.0,5.67,5.61,3.55,3229
22814,0.34,Very Good,E,SI1,62.9,55.0,4.47,4.5,2.82,596
12068,1.21,Premium,E,SI2,61.7,59.0,6.83,6.78,4.2,5920
5474,0.31,Very Good,E,VVS2,60.8,55.0,4.38,4.43,2.68,816
2832,1.33,Premium,I,SI2,62.4,58.0,7.04,7.02,4.39,5832
13459,0.41,Premium,E,VVS2,61.8,59.0,4.74,4.78,2.94,1187
13833,0.34,Premium,D,VS2,60.4,60.0,4.51,4.56,2.74,805
22860,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,3992
7311,1.01,Very Good,E,SI1,63.6,56.0,6.3,6.37,4.03,6132
17050,1.05,Ideal,F,SI1,60.6,59.0,6.51,6.56,3.96,5586
8321,0.24,Ideal,H,VVS1,62.4,56.0,3.99,4.03,2.5,449
13739,0.73,Ideal,D,SI2,62.4,56.0,5.77,5.74,3.59,2707
6727,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,7611
15794,0.3,Very Good,H,SI1,59.5,62.0,4.32,4.35,2.58,421
1746,0.9,Premium,G,SI1,60.6,60.0,6.22,6.15,3.75,3407
25793,0.71,Ideal,H,VVS2,61.9,56.0,5.72,5.76,3.55,3371
23187,0.38,Premium,H,VS1,61.6,58.0,4.7,4.65,2.88,983
1023,0.34,Ideal,E,VS2,59.8,56.0,4.55,4.54,2.72,816
10814,1.06,Premium,E,SI2,60.5,60.0,6.61,6.67,4.02,4652
12586,1.34,Very Good,J,SI2,62.7,56.0,7.05,7.08,4.43,5335
15676,1.55,Premium,H,VS2,60.4,60.0,7.39,7.44,4.48,11048
5212,1.22,Ideal,F,SI1,62.8,55.0,6.87,6.79,4.29,6456
13812,0.5,Premium,H,SI1,58.7,59.0,5.15,5.11,3.01,1091
10735,1.25,Ideal,G,VS2,62.4,55.0,6.93,6.86,4.3,9030
7428,0.32,Ideal,D,SI2,61.7,55.0,4.4,4.38,2.71,612
17560,0.2,Premium,E,VS2,59.7,62.0,3.84,3.8,2.28,367
23235,0.59,Very Good,H,VVS1,63.7,56.0,5.35,5.38,3.42,1870
18806,1.5,Ideal,G,VS2,62.5,55.0,7.26,7.23,4.53,12787
8064,1.21,Premium,I,SI2,60.7,60.0,6.88,6.82,4.16,4879
24864,0.7,Ideal,E,SI1,61.8,56.0,5.72,5.68,3.52,2576
11554,0.72,Premium,E,VS2,63.0,55.0,5.79,5.61,3.59,2802
13856,0.3,Very Good,G,VVS1,63.2,58.0,4.25,4.23,2.68,1013
21652,1.05,Very Good,I,SI1,62.6,56.0,6.49,6.45,4.05,4688
5618,0.41,Premium,G,VS1,60.2,59.0,4.79,4.84,2.9,899
